subject,Unknown,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,WM-hypointensities,Optic-Chiasm,Vermis
4mo_sub-635515.nii.gz,1.4142135623730951,1.0,1.0,2.449489742783178,182.0,182.0,182.0,10.488088481701515,182.0,1.4142135623730951,1.0,9.433981132056603,182.0,182.0,7.6157731058639095,2.23606797749979,2.449489742783178,3.4641016151377544,2.23606797749979,2.23606797749979,2.0,5.588931888902911,6.4031242374328485,182.0,182.0,1.4142135623730951,1.4142135623730951,3.741657386773941,182.0,182.0,6.164414002968977,2.0,3.0,2.449489742783178,3.741657386773941,3.6055512754639887,2.0,4.3985318975512895,6.696960779731077,182.0,182.0
5mo_sub-176427.nii.gz,1.0,1.0,1.0,1.0,1.0,174.0,1.0,174.0,174.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,3.741657386773941,1.0,174.0,2.559591794226568,1.0,1.0,1.0,174.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.7320508075688772,1.7320508075688772,1.0,1.0,2.948528137423855,1.0,174.0,1.4142135623730951
6mo_sub-406768.nii.gz,1.0,1.0,1.0,1.0,1.0,182.0,1.4142135623730951,182.0,182.0,1.0,1.0,1.0,1.4142135623730951,2.8284271247461903,1.7320508075688772,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,2.23606797749979,1.0,182.0,1.4142135623730951,1.0,1.0,1.0,182.0,3.0,1.4142135623730951,1.0,1.0,1.4142135623730951,2.0,1.4142135623730951,1.0,3.1854297296964287,2.23606797749979,182.0,1.7320508075688772
7mo_updated_sub-786266.nii.gz,1.4142135623730951,1.0,2.449489742783178,7.071067811865476,1.0,161.0,1.0,161.0,161.0,1.0,1.0,1.0,1.2899494936611622,2.449489742783178,1.4142135623730951,1.0,1.0,1.0,2.0,1.0,1.4142135623730951,3.3387463140727496,1.0,161.0,1.7320508075688772,1.0,1.0,1.0,161.0,1.7320508075688772,1.4142135623730951,1.0,1.0,1.4142135623730951,2.23606797749979,1.0,1.0,3.0,1.0,161.0,1.4142135623730951
0mo_template_10.nii.gz,1.0,1.0,2.0,1.0,136.0,136.0,136.0,1.0,136.0,1.0,1.0,1.0,136.0,136.0,2.0,1.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,136.0,136.0,1.0,1.0,1.0,136.0,136.0,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,1.0,136.0,136.0
0mo_template_18.nii.gz,1.0,1.0,1.4142135623730951,1.0,136.0,136.0,136.0,1.4142135623730951,136.0,1.0,1.0,1.0,136.0,136.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.2899494936611622,1.0,136.0,136.0,1.0,1.0,1.0,136.0,136.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,136.0,136.0
2mo_sub-993015.nii.gz,1.0,1.0,1.0,1.0,164.0,164.0,164.0,1.4142135623730951,164.0,1.0,1.0,1.0,164.0,164.0,1.0,1.4142135623730951,2.23606797749979,3.0,1.4142135623730951,1.0,1.0,1.4142135623730951,1.0,164.0,164.0,1.0,1.0,1.0,164.0,164.0,2.0,1.0,3.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,1.0,164.0,164.0
3mo_sub-309615.nii.gz,1.0,1.0,1.0,1.0,148.0,148.0,148.0,1.4142135623730951,148.0,1.0,1.0,1.0,148.0,148.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,1.0,1.0,148.0,148.0,1.0,1.0,1.0,148.0,148.0,1.0,1.0,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,148.0,148.0
4mo_new_sub-657158.nii.gz,1.0,1.0,1.0,1.0,1.0,151.0,1.4142135623730951,151.0,151.0,1.0,1.0,1.4142135623730951,3.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,151.0,1.7320508075688772,1.0,1.0,1.0,151.0,3.0,2.23606797749979,1.0,1.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,151.0,1.6208077717503102
5mo_sub-381606.nii.gz,1.4142135623730951,1.0,1.0,1.0,1.0,168.0,1.0,168.0,168.0,1.4142135623730951,1.0,2.449489742783178,80.1810451416044,2.23606797749979,2.0,1.4142135623730951,2.23606797749979,2.0,1.7320508075688772,1.7320508075688772,1.0,2.23606797749979,1.0,168.0,2.23606797749979,4.69041575982343,1.4142135623730951,1.0,168.0,3.0,2.23606797749979,1.0,1.0,2.23606797749979,2.23606797749979,1.0,1.0,2.23606797749979,1.4142135623730951,168.0,1.7320508075688772
7mo_updated_sub-198549.nii.gz,1.4142135623730951,1.0,1.0,1.0,1.0,168.0,1.0,168.0,168.0,1.0,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,1.0,1.5095647359318154,2.07082039324994,1.0,168.0,2.23606797749979,1.0,1.4142135623730951,1.4142135623730951,168.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.0,168.0,1.4142135623730951
8mo_sub-387247.nii.gz,1.4142135623730951,1.0,1.0,2.23606797749979,1.0,163.0,1.0,163.0,163.0,2.0,1.4142135623730951,4.898979485566356,4.3848783726541,1.4142135623730951,2.23606797749979,1.4142135623730951,2.23606797749979,1.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,2.23606797749979,1.0,163.0,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0,163.0,2.23606797749979,1.7320508075688772,1.0,1.0,1.4142135623730951,1.6684833585297063,1.0,1.0,2.7147459101572817,1.0,163.0,1.4142135623730951
0mo_template_01.nii.gz,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,128.0,128.0,128.0,2.23606797749979,128.0,1.0,1.0,3.0,128.0,128.0,2.0,1.0,1.0,1.4142135623730951,1.0,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951,128.0,128.0,1.0,1.0,2.8284271247461903,128.0,128.0,1.7320508075688772,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.7320508075688772,1.4142135623730951,128.0,128.0
0mo_template_13.nii.gz,1.4142135623730951,1.0,1.0,1.0,136.0,136.0,136.0,1.7320508075688772,136.0,1.0,1.0,1.0,136.0,136.0,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,136.0,1.0,1.0,1.0,136.0,136.0,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,1.0,136.0,136.0
1mo_sub-375518.nii.gz,1.7320508075688772,1.0,1.0,1.0,156.0,156.0,156.0,1.4142135623730951,156.0,2.23606797749979,2.0,1.0,156.0,156.0,2.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.4142135623730951,2.0,1.0,156.0,156.0,2.449489742783178,2.23606797749979,1.0,156.0,156.0,2.0,1.4142135623730951,1.7320508075688772,2.0,1.4142135623730951,2.0,1.4142135623730951,1.4142135623730951,1.0,156.0,156.0
3mo_sub-940808.nii.gz,1.0,1.0,1.0,1.0,147.0,147.0,147.0,3.3166247903554,147.0,6.708203932499369,4.69041575982343,30.2431800214121,147.0,147.0,24.249741850617212,21.562698681632327,22.090675653113628,35.902646142032474,28.43852372919877,35.11409973215888,33.122499596178734,15.514482088688176,12.0,147.0,147.0,39.33192087859428,38.48376280978771,15.524174696260026,147.0,147.0,13.74772708486752,21.13998448748512,24.103941586387897,13.19090595827292,27.236004590528456,9.268211091675417,29.481290898943108,14.2828568570857,16.020292702222907,147.0,147.0
5mo_sub-198202.nii.gz,1.4142135623730951,1.0,1.0,1.0,1.0,157.0,1.0,157.0,157.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,2.23606797749979,1.4142135623730951,1.0,1.0,1.4142135623730951,2.0,1.0,1.4142135623730951,2.449489742783178,1.0,157.0,1.4142135623730951,1.0,1.0,1.4142135623730951,157.0,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,2.23606797749979,1.0,1.0,3.6055512754639887,1.0,157.0,1.7320508075688772
6mo_sub-401592.nii.gz,1.0,1.0,1.0,1.0,1.0,203.0,1.0,203.0,203.0,1.0,1.0,1.0,4.8121590627301325,2.23606797749979,1.4142135623730951,1.0,1.0,1.7320508075688772,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,203.0,2.23606797749979,1.0,1.0,1.0,203.0,2.0,1.4142135623730951,1.0,1.0,2.23606797749979,3.741657386773941,1.0,1.4142135623730951,1.4142135623730951,1.0,203.0,1.4142135623730951
7mo_updated_sub-243511.nii.gz,1.4142135623730951,1.0,1.0,1.0,1.0,160.0,1.0,160.0,160.0,1.0,1.0,1.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4777810114122478,1.0,160.0,2.23606797749979,1.0,1.0,1.4142135623730951,160.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.0,160.0,1.4142135623730951
8mo_sub-552990.nii.gz,1.4142135623730951,1.0,1.0,1.0,1.0,199.0,1.4142135623730951,199.0,199.0,1.4142135623730951,1.4142135623730951,1.0,3.423885892824785,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,1.0,1.4142135623730951,2.1062305898749027,1.0,199.0,1.4142135623730951,1.0,1.4142135623730951,1.0,199.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.4142135623730951,2.0,1.4142135623730951,1.4142135623730951,2.23606797749979,1.0,199.0,1.4142135623730951
